title,target
 xiaomi mi 8 64gb/6gb dual sim global p/ entrega,1
 xiaomi mi 8 64gb/6gb dual sim global p/ entrega,1
 xiaomi mi 8 dualchip 128gb/6gb versao global,1
 xiaomi mi a2 4gb/64gb dual sim tela 5.99 '' global,1
 xiaomi mi a2 4gb/64gb dual sim tela 5.99 '' global,1
 xiaomi mi a2 4gb/64gb dual sim tela 5.99 '' global,1
 xiaomi mi a2 64gb dualsim 4gb 5.99 versao global,1
 xiaomi mi a2 dual sim 32g 5.99 ver cores,1
 xiaomi mi a2 dual sim 32g 5.99 ver cores,1
 xiaomi mi a2 dualsim 4gb/32gb 5.99 versao global,1
 xiaomi mi a2 dualsim 4gb/32gb 5.99 versao global,1
" xiaomi mi a2 lite 4gb ram 64gb 4000mah 4g 5,84",1
 xiaomi mi a2 lite 64gb mem 4gb ram 4g preto,1
 xiaomi mi a2 lite global 3gb ram 32gb p/ entrega,1
 xiaomi mi a2 lite global 3gb ram 32gb p/ entrega,1
 xiaomi mi a2 lite global 3gb ram 32gb p/ entrega,1
 xiaomi mi a2 lite global 3gb ram 32gb p/ entrega,1
 xiaomi mi a2 lite global 4gb ram 64gb p/ entrega,1
 xiaomi mi mix 2s dual sim 64gb-5.99 12mp preto,1
 xiaomi redmi mi a2 lite 64gb dual 4gb ram global,1
 xiaomi redmi note 4 32gb 3gb ram dual chip global,1
 xiaomi redmi note 4x 64gb 4gb rom global,1
 xiaomi redmi note 5 32gb 3gb original,1
 xiaomi redmi note 5 32gb mem 3gb ram dual 5.99pol,1
 xiaomi redmi note 5 64gb 4gb ram 4g tela 5.99,1
 xiaomi redmi note 5 64gb mem 4gb ram dual 5.99pol,1
 xiaomi redmi note 5 64gb mem 4gb ram dual 5.99pol,1
apple iphone 5s 16gb 4g 100 original promocao envio ja,1
apple iphone 6 64gb novo lacrado nota fiscal,1
apple iphone 6 64gb rfb lacrado oferta imperdivel confira,1
apple iphone 7 128gb original 4g nacional 12mpx ios| vitrine,1
apple iphone 7 plus 256gb lacrado garantia ano +2 brindes,1
apple iphone 8 64gb lacrado anatel,1
apple iphone 8 64gb lacrado original red vermelho,1
apple iphone 8 64gb vitrine garantia 3 meses promocao,1
apple iphone 8 plus 256gb lacrado 1 ano garantia,1
apple iphone 8 plus 64gb anatel,1
apple iphone 8 plus 64gb anatel 4g 1 ano garantia nf,1
apple iphone 8 plus 64gb gold dourado novo lacrado,1
apple iphone 8 plus 64gb lacrado nota fiscal,1
apple iphone 8 plus 64gb novo lacrado 1 ano garantia +nf,1
apple iphone 8 plus 64gb novo lacrado 1 ano garantia anatel,1
apple iphone x 64gb preto anatel lacrado,1
apple iphone x 64gb preto anatel lacrado,1
bracadeira esportiva galaxy grand duos s6 s4 s4 s s ate 14 cm x 8 cm preta,1
"bracadeira esportiva iphone 4 4s 5 5s 5c  ate 12,5 x 6 cm preta",1
bracadeira esportiva iphone 6  ate 14 x 8 cm preta,1
bracadeira samsung galaxy a3,1
bracadeira samsung galaxy alpha,1
bracadeira samsung galaxy s4 mini,1
bracadeira samsung galaxy s5 mini,1
bumber samsung galaxy note 2 rosa,1
cabo dados colorido micro usb samsung lg nokia motorola v8 preto,1
celular  galaxy s9 plus 128 gb preto,1
celular  lg k4 android barato 2017 whats original,1
celular  moto e4 plus 5.5 16gb biometria dual sim,1
celular  moto e4 plus 5.5 16gb biometria dual sim,1
celular  motorola moto c xt1750 8gb dual chip,1
celular  motorola moto z2 play 64gb gold xt1710-08,1
celular  motorola moto z3 play indigo tela 6,1
celular  motorola moto z3 play indigo tela 6,1
celular  samsung galaxy s9+ cinza tela 6.2 128gb,1
celular  samsung galaxy s9+ preto 128gb,1
celular  tp-link neffos c5l 4g lte 4.5 '' 8gb branco,1
celular  xiaomi redmi 5 plus 32gb gold novo,1
celular alcatel pixi 4 5010e lite dual chip tv digital tela 5 '' 8gb camera 8mp frontal 8mp c,1
celular barato original motorola g5 s 32gb envio24h 4 gb ram,1
celular blu samba jr q53 prata dual chip silver,1
celular caterpillar cat s60 32gb cam termica 4g original,1
celular caterpillar cat s60 dual chip 32gb 4g 100 original,1
celular caterpillar cat s60 dual chip 32gb 4g original c/ nf,1
celular galaxy j2 prime 4g samsung  8gb original,1
celular galaxy j7 neo tv tela 5.5 android brinde,1
celular galaxy j7 pro 64gb dourado cartao sd 8gb gratis,1
celular galaxy j7 pro 64gb preto cartao sd 8gb gratis,1
celular galaxy j7 pro 64gb preto cartao sd 8gb gratis,1
celular galaxy j7 pro preto office 365 personal 1tb,1
celular iphone 5s 32gb desbloqueado 100 funcionando 3g 4g b,1
celular iphone 7 32gb original apple vitrine nf desbloqueado,1
celular j810m galaxy j8 64gb,1
celular lancamento xiaomi mi a2 64gb 4g ram global lacrado,1
celular lancamento xiaomi mi a2 64gb 4g ram global promocao,1
celular lg k10 2017 m250dsf dual 32gb,1
celular lg k10 4g original lacrado octacore16gb tela5.3 nota,1
celular lg k10 dual 4g tela 5.3 2gb ram 2 cameras android 7,1
"celular lg k10 novo 2017 4g m250ds 32gb tela 5,3 original",1
"celular lg k10 novo 2017 4g m250ds 32gb titanio tela 5,3",1
celular lg k10 power lgm320tv dual chip 4g wi-fi,1
celular lg k10 power m320tv 32gb tela 5.5 '' azul indigo 4g,1
celular lg k10 power novo m320tv indigo camera 13mp 32gb,1
celular lg k4 8gb x230ds 2017 dual sim 8mpx 5 novo original,1
celular lg k4 novo 2017 dual sim 8gb tela 5.0 8mp/4mp cinza,1
celular moto c plus 16gb 4g original dourado,1
celular moto c plus dual chip 16gb preto,1
celular moto g5 xt1671 novo 32gb orig+brinde+nota fiscal,1
celular moto g5s plus 32gb 3gb ram platin+brinde+nota fiscal,1
celular moto g6 play dual chip 5.7 32gb 4g 13mp,1
celular motorola c plus xt1723 dual 16gb original nf,1
celular motorola g5 32gb android tela 5 camera 13mp fone,1
celular motorola moto c 16g plus quad core dual sim tela 5,1
celular motorola moto c plus 16g tela 5 frete gratis \o/,1
celular motorola moto c plus dual sim 16gb tela 5 2gb ram,1
celular motorola moto c plus xt-1723 5.0 polegadas nf,1
celular motorola moto c plus xt1724 dual 16gb tela 5 fone,1
celular motorola moto c plus xt1724 dual sim 16gb tela 5,1
celular motorola moto g5 xt1671 32gb dual original,1
celular motorola moto g5 xt1677 dual sim 16gb android 7.0,1
celular motorola moto g5s plus 32gb/4gb original grafite,1
celular motorola moto g5s plus xt1805 32gb brinde notafiscal,1
celular motorola moto g6 play 32gb 4g android 8.0 dourado,1
celular motorola moto g6 play 32gb 4g android 8.0 indigo,1
celular motorola moto g6 play 32gb android 8 4g+microsd 16gb,1
celular motorola moto g6 play dourado 32 gb,1
celular motorola moto g6 play dourado 32 gb xt1922,1
celular motorola moto g6 play indigo 32 gb xt1922,1
celular motorola moto g6 play indigo 32 gb xt1922,1
celular motorola moto g6 play indigo android 8.0 32gb 4g,1
celular motorola moto g6 play indigo android 8.0 32gb 4g,1
celular motorola moto g6 play xt1922 4g 32gb dual android 8,1
celular motorola moto g6 play xt1922 4g 32gb dual android 8,1
celular motorola moto g6 plus 64gb 4gb octacore 2.2ghz,1
celular motorola moto g6 plus 64gb 4gb ram tela 5.9 indigo,1
celular motorola moto g6 plus dual 64gb 4gbram tv xt1926-8,1
celular motorola moto z3 play 64gb indigo,1
celular new 100 original motorola moto z2 play 64gb xt1710,1
"celular novo  xiaomi mi a2 64gb 4g 5,99 ram global",1
celular novo original mi5 plus xiaomi redmi 3gb 32gb lacrado,1
celular novo xiaomi redmi note 5 64gb pro 4gb ram global 4g,1
celular original xiaomi redmi note 5 64gb pro 4gb ram global,1
celular positivo twist mini tela 4.0 8mp 8gb 3g android 6.0,1
celular redmi xiaomi 5a 4g 2gb ram 16gb tela 5,1
celular redmi xiaomi 5a 4g 2gb ram 16gb tela 5.0 original,1
celular redmi xiaomi 5a 4g 2gb ram 16gb tela 5.0 p. entrega,1
celular samsung a530f galaxy a8 duos dual tela 5.6 '' 64gb,1
celular samsung galaxy a8 2018 sm-a530f 64gb preto,1
celular samsung galaxy a8 plus 2018 sm-a730f 64gb dourado,1
celular samsung galaxy a8 plus 2018 sm-a730f 64gb preto,1
celular samsung galaxy a8 plus 6 64gb 4g 16mp,1
celular samsung galaxy j2 prime 16gb dual sim cam 8mp wifi,1
celular samsung galaxy j2 pro android 7.1 tela 5 16gb,1
celular samsung galaxy j2 pro dourado android 7.1 16gb,1
celular samsung galaxy j5 prime 32gb biometria 13mp +brindes,1
celular samsung galaxy j5 prime 32gb biometria 13mp +brindes,1
celular samsung galaxy j5 prime rose g570m tela 5 32gb 13mp,1
celular samsung galaxy j5 pro sm-j530g dual chip dourado,1
celular samsung galaxy j5 pro sm-j530g dual chip dourado,1
celular samsung galaxy j5 pro sm-j530g dual chip preto,1
celular samsung galaxy j5 pro sm-j530g/ds 32gb dourado,1
celular samsung galaxy j7 neo tela 5.5 flash frontal,1
celular samsung galaxy j7 neo tela 5.5 tv digital,1
celular samsung galaxy j7 prime 2 32gb brinde,1
celular samsung galaxy j7 prime 2 32gb dourado tv digital,1
celular samsung galaxy j7 prime 2 32gb dourado tv digital,1
celular samsung galaxy j7 prime 2 32gb dourado tv digital,1
celular samsung galaxy j7 prime 2 32gb preto tv digital,1
celular samsung galaxy j7 prime 2 32gb preto tv digital,1
celular samsung galaxy j7 prime 2 32gb preto tv digital,1
celular samsung galaxy j7 prime 2 32gb tv digital nf,1
celular samsung galaxy j7 pro 64gb 5.5 64gb 4g 13mp,1
celular samsung galaxy s4 mini 8gb 3g/lte android 4.4,1
celular samsung galaxy s9 plus preto 128gb tela infinita 6.2,1
celular samsung j400m galaxy j4 dourado 32 gb,1
celular samsung j400m galaxy j4 dourado 32 gb,1
celular samsung j400m galaxy j4 prata 32 gb,1
celular samsung j400m galaxy j4 prata 32 gb,1
celular samsung j400m galaxy j4 prata 32 gb,1
celular samsung j400m galaxy j4 prata 32 gb,1
celular samsung j400m galaxy j4 preto 16 gb,1
celular samsung j400m galaxy j4 preto 32 gb,1
celular samsung j400m galaxy j4 preto 32 gb,1
celular samsung j400m galaxy j4 preto 32 gb,1
celular samsung j400m galaxy j4 preto 32 gb,1
celular samsung j400m galaxy j4 violeta 32 gb,1
celular samsung j400m galaxy j4 violeta 32 gb,1
celular samsung j8 64gb prata tela 6 '' 4g,1
celular samsung j8 64gb violeta tela 6 '' 4g,1
celular up 2chip quad cam mp3/4 fm branco/rosa,1
celular xiaomi mi 2 a2 64gb 4g ram global lancamento,1
celular xiaomi mi 8 64gb 6gb ram global snapdragon 845 top,1
celular xiaomi mi 8 64gb 6gb ram snapdragon 845 global,1
celular xiaomi mi a1 4gb ram 64gb 2 chip preto,1
celular xiaomi mi a1 tela 5.5 4gb ram 64gb 2 chips android,1
celular xiaomi mi a2 64gb 4g ram c\nota black novo lacrado,1
celular xiaomi mi a2 64gb 4g ram c\nota black novo lacrado,1
celular xiaomi mi a2 lite 64gb 4g ram lacrado envio 24hs,1
celular xiaomi mi a2 lite global 3gb ram 32gb original,1
celular xiaomi pocophone f1 64gb 6gb c\nota global lacrado,1
"celular xiaomi redmi 5 tela 5,7 global 3gb ram 32gb interno",1
celular xiaomi redmi 6 32gb 3gb 12mp 5.45 '' original global,1
celular xiaomi redmi 6 32gb 3gb ram dual cam,1
celular xiaomi redmi 6 32gb 3gb ram dual camera novo lacrado,1
"celular xiaomi redmi 6 64gb 4g 4gb ram tela 5,45 original",1
celular xiaomi redmi mi a1 4g dual 64gb 4gb ram 5.5 lacrado,1
celular xiaomi redmi note 4 64gb 5.5,1
celular xiaomi redmi note 4x 64gb 4gb ram original lacrado,1
celular xiaomi redmi note 5 32gb 3gb c/ 3 brindes,1
celular xiaomi redmi note 5 32gb 3gb global,1
celular xiaomi redmi note 5 32gb 3gb global lacrado dourado,1
celular xiaomi redmi note 5 32gb 3gb global lacrado preto,1
celular xiaomi redmi note 5 32gb global lacrado dual s/juros,1
celular xiaomi redmi note 5 64gb 4gb 5.99pol,1
celular xiaomi redmi note 5 64gb 4gb ram 5.9 nfe novo 12x sj,1
celular xiaomi redmi note 5 64gb 4gb ram 5.9p 12mp nfe novo,1
celular xiaomi redmi note 5 64gb global lacrado dual chip,1
celular xiaomi redmi note 5 64gb global lacrado dual s/juros,1
celular xiaomi redmi note 5 pro 64gb 4gb global 12x juro,1
celular xiaomi redmi s2 64gb 4gb ram 4g lacrado *global,1
celular xiaomin redmi note 5 32gb 3gb xiaomi global brinde,1
celular xiaomin redmi note 5 64gb 4g ram pronta entrega,1
galaxy s4 mini 8gb original samsung novo vitrine,1
galaxy s5 mini duos g800h,1
galaxy s7 edge 32gb original samsung g935f vitrine,1
galaxy s8 plus 64gb duos dual chip samsung novo vitrine,1
galaxy s9 plus 128 gb n fiscal r 2750 1x mp,1
galaxy s9+ plus tela 6.2 lacrado desbloqueado anatel,1
galaxy tab 9.6 wi-fi,1
interface celular intelbras quad band central telefonica itc 4100,1
iphone 5s 32gb novo lacrado garantia vendedor 6 meses,1
"iphone 6 16gb apple tela 4,7 garantia novo original apple",1
"iphone 6 16gb apple tela 4,7 original apple bluetooth",1
iphone 6 64gb apple original 4g 4 7 rfb desb vista r 1.499,1
iphone 6 64gb novo lacrado garantia 03 meses vendedor,1
iphone 6 64gb novo lacrado garantia 6 meses vendedor,1
iphone 6 plus 16gb novo lacrado original apple 6 mes garanti,1
iphone 6 plus 64gb lacrado cabo lighting,1
iphone 6 plus 64gb novo lacrado origina apple garantia 6 mes,1
iphone 6 plus 64gb tela 5 5 12mp 4k touchid apple rfb desbl,1
iphone 7 128gb 4g 4 7 12mp 4k touchid apple rfb desbloqueado,1
iphone 7 plus 256gb lacrado nf garantia apple 2 brindes,1
iphone 8 64gb lacrado nf,1
iphone 8 64gb novo lacrado anatel garantia apple 1 ano,1
"iphone 8 64gb vermelho lacrado nf anatel 3388,88 avista",1
iphone 8 apple plus 256gb 01 ano garantia envio imediato,1
"iphone 8 apple plus 256gb tela retina hd 5,5 '' ios 11 dupla camera traseira resistente agua wi-fi 4g lte nfc cinza-espacial",1
"iphone 8 apple plus 256gb tela retina hd 5,5 '' ios 11 dupla camera traseira resistente agua wi-fi 4g lte nfc dourado",1
"iphone 8 apple plus 256gb tela retina hd 5,5 '' ios 11 dupla camera traseira resistente agua wi-fi 4g lte nfc prateado",1
iphone 8 apple plus 64gb dourado,1
"iphone 8 apple plus 64gb tela retina hd 5,5 '' ios 11 dupla camera traseira resistente agua wi-fi 4g lte nfc cinza-espacial",1
"iphone 8 apple plus 64gb tela retina hd 5,5 '' ios 11 dupla camera traseira resistente agua wi-fi 4g lte nfc dourado",1
"iphone 8 apple plus 64gb tela retina hd 5,5 '' ios 11 dupla camera traseira resistente agua wi-fi 4g lte nfc prateado",1
iphone 8 plus 64gb 4g 1 ano garantia apple nota fiscal,1
iphone 8 plus 64gb dourado nota fiscal lacrado,1
iphone 8 plus 64gb garantia 1 ano apple novo lacrado,1
"iphone 8 plus 64gb nota fiscal lacrado avista 3888,88",1
"iphone 8 plus 64gb nota fiscal lacrado avista 3888,88",1
iphone 8 plus 64gb novo lacrado origina garantia 1 ano apple,1
iphone 8 plus 64gb original lacrado homologado atanel,1
"iphone 8 plus apple 64gb retina hd 5,5 ios 11 4g espacial",1
iphone 8 plus apple red special edition 256gb tela retina hd 5.5 '' ios11 camera dupla 12mp vermelho,1
iphone 8 plus apple red special edition 64gb tela retina hd 5.5 '' ios11 camera dupla 12mp vermelho,1
iphone apple 8 64gb plus debloq s/juros leia anuncio,1
iphone apple x 64gb novo lacrado 5.8 garantia 01 ano,1
iphone x 64gb apple lacrado,1
iphone x 64gb novo lacrado anatel nf garantia apple prata,1
iphone x 64gb novo lacrado cpo original garantia 1 ano apple,1
iphone x 64gb prata envio imediato 1 ano garantia brasil,1
kit capapelicula samsung galaxy duos s6102 preto,1
kit capapelicula samsung galaxy y/y tv s5360 preto,1
kit lentes 3 1 fisheye macro wide ,1
lancamento  cat s61 tela 5.2 64gb 4g dual sim,1
lancamento xiaomi redmi s2 32gb dual sim rom global oreo 8.1,1
lancamento xiaomi redmi s2 64gb dual sim rom global oreo 8.1,1
lg k10 novo 2017 lgm250ds 32gb dourado lacrado,1
mega promocao samsung galaxy s6 edge g925 32gb -vitrine,1
mirror cast multilaser au906 espelhamento tela  ios android,1
novo celular xiaomi redmi note 5 64gb 4gb ram versao global,1
promocao celular  moto e4 plus 5.5 16gb biometria,1
promocao celular  moto e4 plus 5.5 16gb top,1
promocao celular samsung galaxy s6 edge 64gb g925 vitrine,1
promocao celular xiaomi redmi note 5 64gb 4gb android note5,1
pulseira bracelete cabo dados iphone 5 5s 5c 6 6 plus azul,1
samsung a510 galaxy a5 2016 anatel nf 16gb dourado i vitrine,1
samsung g935 galaxy s7 edge 32gb preto 4g original i vitrine,1
samsung galaxy a7 2017 a720f preto 32gb.7 4g 16mp 3gb+ nota,1
samsung galaxy grand prime+ plus lacrado 4g melhor j2 j3 j5,1
samsung galaxy j5 prime 32gb dourado nota fiscal,1
samsung galaxy j5 prime preto leitor digital anatel g570m,1
samsung galaxy j7 prime 2 tv,1
samsung galaxy j7 prime 32gb original usado,1
samsung galaxy j7 prime g610f 32gb octa-core nota fiscal,1
samsung galaxy k zoom c115 20mp 4g wifi tela demonstracao,1
samsung galaxy pocket 2 duos g110 android 3g novo,1
samsung galaxy pocket 2 duos g110 android 3g vitrine,1
samsung galaxy pocket plus s5301 android 4.0 vitrine,1
samsung galaxy s3 gt i9300 16gb siii 8mp 3g vitrine,1
samsung galaxy s5 branco 16gb 4g g900m desbloqueado seminovo,1
samsung galaxy s5 branco g900m 16gb 4g desbloqueado seminovo,1
samsung galaxy s5 duos 4g sm g900md original seminovo nfe,1
samsung galaxy s5 g900 original 16gb semi novo,1
samsung galaxy s5 g900m 16gb original usado mancha tela,1
samsung galaxy s5 mini duos g800 16gb dual chip vitrine,1
samsung galaxy s5 original g900m original,1
samsung galaxy s8 5.8in 64gb camera 12mp+8mp ametista,1
samsung galaxy s8 64gb duos original novo vitrine g950fd,1
samsung galaxy s9 128gb 5.8 2.8ghz 12mp lacrado anatel +nfe,1
samsung galaxy s9 128gb preto sm-g9600/ds anatel lacrado,1
samsung galaxy s9 plus 128gb 6gb ram nacional nf,1
"samsung galaxy s9 tela 5,8 128gb 12mp original anatel nf",1
samsung galaxy s9+,1
samsung galaxy s9+ plus 128gb preto lacrado nacional,1
samsung galaxy s9+ s9 plus anatel 128gb lacrado nf garantia,1
samsung j810m galaxy j8 64gb,1
suporte veicular 360deguniversal s/celulares/gps4.3,1
suporte veicular universal volante  preto,1
suporte veicular volante celular carro gps  iphone preto/vermelho preto/vermelho preto/vermelho preto/vermelho unico unico unico unico,1
"tablet samsung galaxy tab 4g sm-p355m,8,16gb camera 5mp android 5.0 quad core 1.2 ghz branco",1
"xiaomi mi 8 64gb 6gb dual tela 6,2 snapdragon 845 rom global",1
xiaomi mi a1 5x dual chip 64gb 4gb ram 4g dourado preto,1
"xiaomi mi a2 128gb 6gb 20mp tela 5,99 snapdragon 660 android",1
"xiaomi mi a2 32gb 4gb 20mp tela 5,99 snapdragon 660 android",1
"xiaomi mi a2 64gb 4gb 20mp tela 5,99 snapdragon 660 android",1
xiaomi mi a2 global 4gb ram 64gb 20mp snapdragon 660 android,1
"xiaomi mi a2 lite 32gb 3gb dual chip tela 5,84 rom global",1
"xiaomi mi a2 lite 64gb 4gb dual chip tela 5,84 rom global",1
xiaomi mi a2 lite 64gb 4gb dual chip tela 5.84 rom global,1
xiaomi mi a2 lite 64gb/4gb ram v. global juros,1
xiaomi mi mix 2s global branco 64gb pronta entrega,1
"xiaomi redmi 5 plus 32gb 3gb dual chip rom global tela 5,99",1
"xiaomi redmi 5 plus 64gb 4gb dual chip rom global tela 5,99",1
"xiaomi redmi 6 64gb 4g 4gb ram tela 5,45 android 8.1",1
xiaomi redmi note 5 64gb 4gb ram v. global,1
xiaomi redmi note 5 64gb dual global combo nota fiscal,1
zenfone 4 selfie dourado asus 4g 64gb 4gb 20+8 mp zd553kl,1
